"polaridad","id_tuit","fecha","consulta","usuario","texto"
"0","120171116053420","2017-11-16 12:16","#GraciasMuchachos","@elnotishow","¡PÉSIMO! #PeruAlMundial #GraciasMuchachos #ModoKeiko DT DE NUEVA ZELANDA FRUSTRADO POR LAS TÁCTICAS QUE USARON LOS PERUANOS https:// goo.gl/gke86h pic.twitter.com/SYJ5gRXyVM"
"0","120171116053472","2017-11-16 11:44","#GraciasMuchachos","@kvlm312","Qué estará pensando #Lapadula en estos momentos? #PerúAlMundial #PerúRumboARusia #GraciasMuchachos"
"0","120171116053474","2017-11-16 11:43","#GraciasMuchachos","@jauregui_alan","No quiero ver más un solo resumen del partido. No puedo evitar llorar de la emocion. #PeruAlMundial #GraciasMuchachos"
"0","120171116053488","2017-11-16 11:29","#GraciasMuchachos","@Petitpan_","Sí, estoy trabajando porque el Perú no puede parar totalmente. ¿Xq quieren feriado para todo!?; pero hay una cosa que es completamente verdad: ¿Pa qué vengo si ni me concentro?! #EstoyLLorando #PeruAlMundial #PeruRumboARusia #GraciasMuchachos #GraciasGareca yo no estoy #ModoKeiko"
"0","120171116053495","2017-11-16 11:23","#GraciasMuchachos","@Yandelrio92","antes es: jugamos mal, chupamos como siempre"". ahora: "" jugamos bien.."" lo otro siempre esta :v #GraciasMuchachos #PeruAlMundial #ContigoPeru #VamosPeru #VamosPeruCarajo #CHONGOPERU4NO"""
"0","120171116053496","2017-11-16 11:23","#GraciasMuchachos","@rquirozalexis","La celebración no está completa sin Paolo #GraciasMuchachos #PeruRumboARusia pic.twitter.com/DvX2lfuLPU"
"0","120171116055004","2017-11-16 18:46","#Guerrero","@Tlachinollan","@article19mex Lanza Alerta ante intimidación y agresión física al periodista #ZacariasCervantes reportero de @elsurdeguerrero #SemanarioTrinchera en #Chilpancingo #Guerrero http:// bit.ly/2j1iSOA Nuestra solidaridad para el compañero periodista Foto:Internet pic.twitter.com/mznkz0VEoQ"
"0","120171116091002","2017-11-16 18:47","#PaoloGuerrero","@4carlosantacruz","@SC_ESPN Para corregir/agregar información sobre caso #PaoloGuerrero . Según Globoesporte, la cantidad de benzoilecgonina de contraprueba permite inferir que no es causado por consumo de cocaina. Y ya se hizo la prueba de cabello, y salió negativo para cocaina. A informar mejor!"
"0","120171116091003","2017-11-16 18:43","#PaoloGuerrero","@LuisMiguel_GD","Me equivoqué y pido disculpas, no tuve fe en la @TuFPF Fue a partir del triunfo en Quito, que alenté y me identifiqué con mi selección. 1ra vez que vivo una clasificación, Pero mi alegría no fue completa porque faltó nuestro capitán #PaoloGuerrero . Ahora y siempre #ContigoPeru . https:// twitter.com/luismiguel_gd/ status/931270164816969728 …"
"0","120171116091004","2017-11-16 18:43","#PaoloGuerrero","@Hansselvega","Hoy salió esta noticia que #PaoloGuerrero tuvo estudio negativo a cocaína a nivel capilar(cabello).Aclarar este... http:// fb.me/4gRGGsM5a"
"0","120171116091015","2017-11-16 16:20","#PaoloGuerrero","@Odebrecht_IDL","Si son observadores la #FIFA retira de toda comunicación el rostro de #PaoloGuerrero ya que ha cometido falta disciplinaria, seamos honestos....Paolo paso a 2do plano y no se necesita de él para cumplir objetivos #PeruAlMundial #Rusia2018 http://www. andina.com.pe/agencia/notici a-fifa-felicita-a-peru-asegurar-su-regreso-a-un-mundial-tras-36-anos-689910.aspx …"
"0","120171116091024","2017-11-16 15:10","#PaoloGuerrero","@tromepe","#VIDEO | ¡ #PaoloGuerrero despertó mucha polémica por este mensaje! https:// goo.gl/bcBTFy"
"0","120171116091029","2017-11-16 14:19","#PaoloGuerrero","@JCGCLibra","pidamos a #SeleccionPeruana q se pronuncie y hagan valer sus derechos como ciudadanos democráticos #PaoloGuerrero #Cueva #flores #carrillo #Farfan #galese etc @PaoloGuerreroOf @JeffersonF_10 hagámosle saber al #fujimorismo q el #Peru no es su chacra #ElCongresoNoSeDetiene #ahora pic.twitter.com/juxQ2P4lrc"
"0","120171116091047","2017-11-16 12:17","#PaoloGuerrero","@tabatalibre","#ConFePerú #GraciasMuchachos Perdón #PaoloGuerrero por desconfiar de ti @PaoloGuerreroOf #FelicidadCompleta https:// twitter.com/RadioCutivalu/ status/931209076402475008 …"
"0","120171116091055","2017-11-16 11:24","#PaoloGuerrero","@chicagopasivo","@magalyperu #AldoProietto VEJETE “FALOPERO”HDP, ahora metete la lengua al KULO,TU JUICIO YA VIENE @FOXSportsArg Y TODOS AQUELLOS QUE ASEGURARON Q #PaoloGuerrero era consumidor de cocaina! MUCHA GENTE TRAS LAS REJAS POR CALUMNIAR! @PaoloGuerrero_ @PaoloGuerreroOf https:// twitter.com/rppnoticias/st atus/931184746691952645 …"
"0","120171116091066","2017-11-16 10:56","#PaoloGuerrero","@Locacalata__","La cosa no era que Perú clasifique al mundial para librarte del delito cometido #PierreManriqque @ManriqueSports , el tema es que #PaoloGuerrero es INOCENTE y TU por oportunista DESPARRAMAS a Argentina una noticia reservada y de forma difamatoria sometiéndolo al escarnio mundial."
"0","120171116091070","2017-11-16 10:29","#PaoloGuerrero","@MellRaa","Mientras tanto en Chile...¿Qué pasó amiguitos? #PeruAlMundial #ContigoPeru #Russia2018 #SufrocomoChile #ArribaPeruCarajo #PaoloGuerrero pic.twitter.com/PeNbQOWqfz"
"0","120171116091093","2017-11-16 08:04","#PaoloGuerrero","@geocentrista","Ayer alguien me dijo que #PaoloGuerrero dio positivo de coca por un té se tomó. Yo creo que a punta de ese “té” también adquirió su apariencia de garbimba atracador."
"0","120171116091106","2017-11-16 03:40","#PaoloGuerrero","@dt_elcomercio","Madre de #PaoloGuerrero : La #FPF no nos respaldó"" ► https:// goo.gl/c6y4Xd"""
"0","120171116091107","2017-11-16 03:40","#PaoloGuerrero","@elcomercio_peru","Madre de #PaoloGuerrero : La #FPF no nos respaldó"" ► https:// goo.gl/c6y4Xd"""
"0","120171116091155","2017-11-16 00:12","#PaoloGuerrero","@salserobravo","Más allá de los errores, Perú ganó el partido y clasificó. El objetivo se cumplió. Ahora se debe trabajar porque sin #PaoloGuerrero el equipo no camina. A buscar y trabajar en variantes #PeruAlMundial #Rusia2018"
"0","120171116096014","2017-11-16 17:11","#dise #bogota #Per","@imaginatumueble","Aprecio la historia, pero tienes que traer tu propia experiencia a tus cuartos.” Istvan Francer #diseñatumueble #bogota #Per %C3%BA"""
"0","120171116096030","2017-11-16 15:12","#dise #bogota #Per","@imaginatumueble","Sabemos lo que somos pero no lo que podríamos ser.-William Shakespeare. #diseñatumueble #bogota #Per %C3%BA"
"0","120171116100001","2017-11-16 17:28","#PeruAlMundialYKeikoAlPenal","@zumaq","Por un Peru libre de corruptos y delincuentes. Todavía nos falta ganar ese otro partido a las mafias políticas... #PeruAlMundialYKeikoAlPenal #PerualMundialAlanAlpenal https:// twitter.com/brunogesc/stat us/931276739745107968 …"
"0","120171116100003","2017-11-16 16:05","#PeruAlMundialYKeikoAlPenal","@Machin56","Cuando los estupidos cometen errores, no les digas nada: ACTÚA! #PeruAlMundialYKeikoAlPenal"
"0","120171116100004","2017-11-16 16:02","#PeruAlMundialYKeikoAlPenal","@juanjopary","Todas las impresoras de mi trabajo están fallando #CosasRarasEstanPasando #PeruAlMundialYKeikoAlPenal"
"0","120171116100007","2017-11-16 14:01","#PeruAlMundialYKeikoAlPenal","@Machin56","Pruebas? Quién eres tú pobre bestia, para pedirme pruebas? ¡Baboso! No te das cuenta q la Justicia reabre una investigación x irregularidades mafiosas? ¡So bruto! #PeruAlMundialYKeikoAlPenal"
"0","120171116100009","2017-11-16 11:49","#PeruAlMundialYKeikoAlPenal","@econias","tengo más sueño que keiko trabajando #PeruAlMundialYKeikoAlPenal #CHONGOPERU4NO #Rusia"
"0","120171116100012","2017-11-16 11:29","#PeruAlMundialYKeikoAlPenal","@veritatisperu","Foro de São Paulo y su estrategia de desprestigiar candidatos q pueden disputarle votos de los pobres por eso inventan HT #PeruAlMundialYKeikoAlPenal Polariza, polariza, polariza Divide, divide, divide Divide y reinaras! #OdebrechtFazerVisitaGrañaYMontero"
"0","120171116100013","2017-11-16 10:54","#PeruAlMundialYKeikoAlPenal","@veritatisperu","Esta ocasión de alegría debería ser un reencuentro entre peruanos, un abrazo de paz, pero la estrategia del rojo Foro de São Paulo es polarizarnos, divide y vencerás!, y sacan HT polarizantes #modokeiko #NoAlIndulto #PeruAlMundialYKeikoAlPenal https:// twitter.com/alcortalourdes /status/931016373316280320 …"
"0","120171116100015","2017-11-16 10:48","#PeruAlMundialYKeikoAlPenal","@melandtheroses","#PeruAlMundialYKeikoAlPenal !! Como vas hablar de trabajo puess, ya falta poco para que tú caigas junto con todos los corruptos! Algún dia!"
"0","120171116100016","2017-11-16 10:32","#PeruAlMundialYKeikoAlPenal","@PoGa01","Jaja Keiko solita se trolea #PeruAlMundialYKeikoAlPenal"
"0","120171116100018","2017-11-16 10:24","#PeruAlMundialYKeikoAlPenal","@julioherrerat1","Uy Carajo! Que esperan para ponerla en cana. #PeruAlMundialYKeikoAlPenal https:// twitter.com/ojo_publico/st atus/930959830810062849 …"
"0","120171116100019","2017-11-16 10:24","#PeruAlMundialYKeikoAlPenal","@JuanCRo53503565","Triste pasado nunca más: #PeruAlMundialYKeikoAlPenal junto con García"
"0","120171116100022","2017-11-16 10:12","#PeruAlMundialYKeikoAlPenal","@Machin56","Compatriotas humildes, que demuestran su cariño al Perú a pesar de sus carencias: ¡Por ellos por mí Patria sin corruptos! ¡VIVA EL PERÚ CARAJO! #PeruAlMundialYKeikoAlPenal pic.twitter.com/211BYDekB8"
"0","120171116100023","2017-11-16 10:07","#PeruAlMundialYKeikoAlPenal","@Machin56","Provecho corrupta!...lo único que pueden ver en tu persona, es que provienes de una familia ¡Corrupta Altamente Sobornable!...tus congresistas y seguidores son anti peruanos e inválidos mentales...¡NO HAY OTRA! #PeruAlMundialYKeikoAlPenal https:// twitter.com/ojo_publico/st atus/930961564697616384 …"
"0","120171116100024","2017-11-16 10:02","#PeruAlMundialYKeikoAlPenal","@miguel_requiz","Cuidado te envían la comisión de ética #PeruAlMundialYKeikoALPenal https:// twitter.com/indirahuilca/s tatus/931011115001241601 …"
"0","120171116100031","2017-11-16 09:45","#PeruAlMundialYKeikoAlPenal","@miguel_requiz","Que sabe de fútbol ese animal!! #PeruAlMundialYKeikoALPenal https:// twitter.com/patriciagamarr a/status/931153692837011456 …"
"0","120171116100037","2017-11-16 09:35","#PeruAlMundialYKeikoAlPenal","@shishitaom","Y seguimos con las buenas noticias. Por que sepa usted señora @KeikoFujimori q estar en el mundial nos da más fuerza y garra para mandarla a usted a hacerle compañia a el reo de su padre. #PeruAlMundialYKeikoAlPenal https:// twitter.com/Politica_LR/st atus/931148026453942272 …"
"0","120171116100041","2017-11-16 09:23","#PeruAlMundialYKeikoAlPenal","@gerardolipe","Como todo un FUJIMORISTA FANATICO @KeikoFujimori #PeruAlMundial #PeruRumboARusia #PeruAlMundialYKeikoAlPenal pic.twitter.com/hNv2Ojzd3t"
"0","120171116100042","2017-11-16 09:11","#PeruAlMundialYKeikoAlPenal","@Machin56","Se dan cuenta lo que significa ¡mantener! ¡Sí!...¡MANTENER! a gente ¡OCIOSA y CORRUPTA! en el poder?... #PeruAlMundialYKeikoAlPenal https:// twitter.com/salvajedigital /status/931032210458796032 …"
"0","120171116100053","2017-11-16 08:57","#PeruAlMundialYKeikoAlPenal","@Yesenia_Mallqui","#PeruAlMundial No olvidar aumentar Keiko para 500... Ah no perdón no olvidar a Paolo #PeruAlMundialYKeikoAlPenal"
"0","120171116100059","2017-11-16 08:48","#PeruAlMundialYKeikoAlPenal","@JuanCRo53503565","La mafia bruta y achorada cree que sus atropellos y abusos quedarán impunes. Felizmente hay millones de peruanos qué frenaremos en las calles las arremetidas fujimontesinistas. Luctuosos años 90 nunca más. #PeruAlMundialYKeikoAlPenal junto con García"
"0","120171116100103","2017-11-16 07:49","#PeruAlMundialYKeikoAlPenal","@ppdal","La historia (asi como ahora en el futbol lo hace) les recordará la basura que son como bancada, el uso negativo que hacen del poder, a beneficio de una oscura y nefasta mujer de una ensombrecida familia. La historia los juzgará y los encarcelará. #PeruAlMundialYKeikoAlPenal https:// twitter.com/hectorbecerril r/status/930788666556940288 …"
"0","120171116100114","2017-11-16 07:26","#PeruAlMundialYKeikoAlPenal","@SalitaSin","Ya vencimos la MALDICION DE NO IR AL MUNDIAL, AHORA TOCA SALIR DE LA MALDICION DE LA KORRUPCION ¡¡¡¡ #PeruAlMundialYKeikoALPenal #PeruAlMundialYKeikoALPenal #PeruAlMundialYKeikoALPenal #PeruAlMundialYKeikoALPenal #PeruAlMundialYKeikoALPenal #PeruAlMundialYKeikoALPenal pic.twitter.com/wFIDqvK2Mh"
"0","120171116100116","2017-11-16 06:24","#PeruAlMundialYKeikoAlPenal","@k_rmenx","Ayer fui El Grinch futbolero, quizás porque miraba con cierta pena como se dejaban de lado otros temas políticos. Hoy recién asimilo lo que vi ayer, y pues, es otro level. Perú se merecía estar en Rusia. #PeruAlMundialYKeikoAlPenal"
"0","120171116100127","2017-11-16 01:41","#PeruAlMundialYKeikoAlPenal","@JhonaTanCsc26","#PeruAlMundialYKeikoAlPenal ahora el Perú puede estar mas despierto y no olvidar la realidad, demos un triunfo mas a Perú y acabemos con el Fujimorismo con la unión de todos los peruanos #VamosPeru https:// twitter.com/WaykaPeru/stat us/930790921855229953 …"
"0","120171116100136","2017-11-16 00:38","#PeruAlMundialYKeikoAlPenal","@anmarcelapo","Tengo miedo de ir a dormir y al despertar darme cuenta que esto es un sueño o que Fujimori ha sido indultado #PeruAlMundialYKeikoAlPenal"
"0","120171116100142","2017-11-16 00:28","#PeruAlMundialYKeikoAlPenal","@Xtian_tuck","Y para terminar antes de que sus cerebros exploten por no entender: Y tranquis solo me dan LÁSTIMA #PeruAlMundialYKeikoAlPenal pic.twitter.com/S09NWZ7xCP"
"0","120171116100144","2017-11-16 00:13","#PeruAlMundialYKeikoAlPenal","@nuevemonstruos","Estoy muy feliz que vayamos a Rusia. Pero ya me entro miedo tmr,ahorita me liberan al chino,me sacan al Fiscal de la Nació y a los magistrados del TC #PeruAlMundial #VamosPerú #PeruAlMundialYKeikoAlPenal"
"0","120171116100151","2017-11-16 00:05","#PeruAlMundialYKeikoAlPenal","@gerardolipe","Oe yo soy hipocrita para mi los fujimoristas son naranjas no peruanos son cualquier cosa son una MIERDA una KK asi son ok, Hoy gano Peru no esa mierda de naranjas q joen el Peru #PeruAlMundial #PeruAlMundialYKeikoAlPenal #CHONGOPERU4NO #Rusia #Rusia2018"
"0","120171116100152","2017-11-16 00:02","#PeruAlMundialYKeikoAlPenal","@f_sotelo","#PeruAlMundial #PeruAlMundialYKeikoAlPenal El único golpe de estado que apoyare, carajo. #FuerzaPaolo #PaoloGuerrero #PERvNZL pic.twitter.com/XtI6pAlT6W"
"0","120171116104008","2017-11-16 18:01","#PERURUMBOARUSIA","@Mamuttean","#PeruRumboARusia Bueh...ahora esperar 15 días hasta el sorteo mundialista para ver como respiramos hasta el 2018 @Dogi_Cloud_zmer"
"0","120171116104014","2017-11-16 16:34","#PERURUMBOARUSIA","@WoodpeckerTv","Perú último Clasificado al Mundial | #PeruRumboARusia : http:// youtu.be/irmASYOhAwo?a a través de @YouTube"
"0","120171116104021","2017-11-16 15:45","#PERURUMBOARUSIA","@mateo_ducato","No hay que dejar que un partido político tan repugnante nos arruine la fiesta nacional con sus acusaciones banales al fiscal de la nación, tratando de encubrir la relación criminal entre su lideresa y Joaquín Ramirez. #PeruRumboARusia #VamosPeruCarajo"
"0","120171116104022","2017-11-16 15:39","#PERURUMBOARUSIA","@abogado_Ronal","Q cólera con ese sujeto, x q tenia q actuar así con @JeffersonF_10 #PeruAlMundial #ContigoPeru #ConFePerú #PeruRumboARusia"
"0","120171116104030","2017-11-16 14:37","#PERURUMBOARUSIA","@ElFlacoDelGorro","Más falso que el amor que tu ex te juró un día xdxd. #ArribaPeru #PeruAlMundial #PeruRumboARusia https:// twitter.com/noticias_tvper u/status/931236326359420928 …"
"0","120171116104038","2017-11-16 14:11","#PERURUMBOARUSIA","@Victor_AlfaroP","#PeruRumboARusia que hacen invitando a ese tío que parece Chespirito, malogra su programa"
"0","120171116104049","2017-11-16 13:14","#PERURUMBOARUSIA","@BriQuintana","Para los que olvidaron el comportamiento chileno, dejaré esto por aquí, para refrescar la memoria . Ahora yo les digo, respeten ahora al que si puede ir al mundial. Vamos Perú Carajo! #yocreoenti #CHONGOPERU4NO #PeruRumboARusia #peruenelmundial #porticapitan9 pic.twitter.com/tqKFPVBCm8"
"0","120171116104055","2017-11-16 13:08","#PERURUMBOARUSIA","@danieldvo","Trabajo? En equipo? Unión? Esta se pasó de conchuda!!! #ContigoPeru #PeruRumboARusia #VamosPeruCarajo #GraciasMuchachos #KeikoAlPenal https:// twitter.com/keikofujimori/ status/931012723906719747 …"
"0","120171116104070","2017-11-16 12:51","#PERURUMBOARUSIA","@Freddy_LGLP","Y ahora... espero que haya capacitaciones... #Rusia2018 #PeruRumboARusia #pic.twitter.com/PlIOSCabC4"
"0","120171116104107","2017-11-16 12:09","#PERURUMBOARUSIA","@WoodpeckerTv","#PeruAlMundial #ContigoPerú #VamosPeru #PerúRumboARusia ESTO VA PARA TI CHILE - LOCUTORES PERUANOS DEDICAN EL TRIUNFO AL MUNDIAL RUSIA 2018 [VÍDEO] https:// goo.gl/XxyK5T pic.twitter.com/yhPpD98cxi"
"0","120171116104124","2017-11-16 11:44","#PERURUMBOARUSIA","@kvlm312","Qué estará pensando #Lapadula en estos momentos? #PerúAlMundial #PerúRumboARusia #GraciasMuchachos"
"0","120171116104136","2017-11-16 11:29","#PERURUMBOARUSIA","@Petitpan_","Sí, estoy trabajando porque el Perú no puede parar totalmente. ¿Xq quieren feriado para todo!?; pero hay una cosa que es completamente verdad: ¿Pa qué vengo si ni me concentro?! #EstoyLLorando #PeruAlMundial #PeruRumboARusia #GraciasMuchachos #GraciasGareca yo no estoy #ModoKeiko"
"0","120171116104139","2017-11-16 11:24","#PERURUMBOARUSIA","@abbymostacero09","Chilenos hijosdeputa, en Francia 98 se pasaron de mierdas, y ahora miren cono Peru va al mundial y ustedes no . #Peru #PeruRumboARusia"
"0","120171116104140","2017-11-16 11:23","#PERURUMBOARUSIA","@rquirozalexis","La celebración no está completa sin Paolo #GraciasMuchachos #PeruRumboARusia pic.twitter.com/DvX2lfuLPU"
"0","120171116104173","2017-11-16 10:45","#PERURUMBOARUSIA","@Nepomuuceno","No se que me gusta más...si que el #Perú haya clasificado con su futbol exquisito, o que #Chile esté eliminado del Mundial.... #PeruRumboARusia #ChileSinMundial"
"0","120171116104197","2017-11-16 10:03","#PERURUMBOARUSIA","@zacksork","#Peru estará en #RUSIA2018 tras 36 años sin ir a un mundial ; la pregunta es : Fracasará ? #PeruRumboARusia #PeruAlMundial2018"
"0","120171116104201","2017-11-16 10:02","#PERURUMBOARUSIA","@Joseantope","Y si te quieren convencer con aquella patraña que los chilenos nos odian"" muestrales esto (antes escuchalo COMPLETO) https:// youtu.be/N7A4_xC9gWQ #PeruAlMundial #36anosdespues #VamosPeru #PeruRumboARusia #Rusia2018 #PERÚcampeón #MamaMeVoyARusia"""
"0","120171116104202","2017-11-16 10:01","#PERURUMBOARUSIA","@thaisf93","No sé cómo describir esto que siento, ha pasado tanto tiempo que vengo sufriendo con cada partido, ya estaba harta de la frase “jugamos como nunca, perdemos como siempre”. Hoy me siento más peruana que nunca, Te amo Perú #PeruAlMundial #PeruRumboARusia"
"0","120171116104203","2017-11-16 10:00","#PERURUMBOARUSIA","@Alexitagns","Ya que estamos en el mundial: ¡FIFA, DEVUÉLVENOS A PAOLO GUERRERO, CONCHATUMARE! #PeruAlMundial #PeruRumboARusia"
"0","120171116104248","2017-11-16 09:23","#PERURUMBOARUSIA","@gerardolipe","Como todo un FUJIMORISTA FANATICO @KeikoFujimori #PeruAlMundial #PeruRumboARusia #PeruAlMundialYKeikoAlPenal pic.twitter.com/hNv2Ojzd3t"
"0","120171116104252","2017-11-16 09:20","#PERURUMBOARUSIA","@SsLion07","Enhorabuena #Peru . Ya esta #PeruRumboARusia eliminando a equipos como Chile, Paraguay y Nueva Zelanda."
"0","120171116104264","2017-11-16 09:11","#PERURUMBOARUSIA","@karembq","Ya despierten, que las maletas a Rusia no se harán solas! #PeruAlMundial #PerúRumboARusia #SomosMundialistas pic.twitter.com/hhmV9Uz8Xu"
"0","120171116104282","2017-11-16 08:57","#PERURUMBOARUSIA","@Tavo_Rey_","Hoy TODOS estamos en modo @KeikoFujimori hoy nadie trabaja. #ClaroQueVamos #PeruAlMundial #CHONGOPERU4NO #KeikoFujimori #ContigoPeru #VamosPeru #PeruRumboARusia"
"0","120171116104306","2017-11-16 08:39","#PERURUMBOARUSIA","@facundobracco","si no te emocionaste al menos un poco con la clasificación de Perú tendrías que hacerte un chequeo general #PeruRumboARusia"
"0","120171116104316","2017-11-16 08:30","#PERURUMBOARUSIA","@BebetochavLui","#PerúRumboARusia TODO EL PERÚ EN MODO @KeikoFujimori ES DECIR, DE CELEBRACIÓN EN CELEBRACIÓN Y SIN TRABAJAR!!!! CSM!!!!!"
"0","120171116104318","2017-11-16 08:25","#PERURUMBOARUSIA","@JEAM_79v2","TIEMBLA EL PERÚ Chile prepara demanda ante la FIFA porque la celebración peruana no los dejó dormir #PeruAlMundial #ContigoPerú #VamosPeruCarajo #PerúRumboARusia #ArribaPeruCarajo #VamosPerú pic.twitter.com/0tsYoysENz"
"0","120171116104351","2017-11-16 07:33","#PERURUMBOARUSIA","@selenurs5h","Despertar aún borracha y acordarte que Perú está en el mundial #PeruRumboARusia"
"0","120171116104386","2017-11-16 06:35","#PERURUMBOARUSIA","@LisbethEscuder5","Hicieron todo lo posible para que no ganemos, pero la selección los dejó mudos con el 2-0 #PeruAlMundial #ClaroQueVamos #PeruRumboARusia #ContigoPeru pic.twitter.com/xB1UVMpEFh"
"0","120171116104392","2017-11-16 06:20","#PERURUMBOARUSIA","@Zakkoff","Chile eliminado del Mundial y toda América del Sur hace memes. Perú clasifica al Mundial y toda América del Sur festeja. El Pisco es peruano señores. #ArribaPeruCarajo #EstamosDeVuelta #PeruRumboARusia"
"0","120171116104410","2017-11-16 05:20","#PERURUMBOARUSIA","@Cristi_Hdez","Para los que dicen que “es solo fútbol”, aquí tenéis lo que significa para muchos. Pura pasión. #Perú #PeruRumboARusia #PeruAlMundial https:// twitter.com/as_agabilondo/ status/931076413528166401 …"
"0","120171116104425","2017-11-16 04:02","#PERURUMBOARUSIA","@Anngeel_Alcaraz","Me gustaria ser peruano para no ir a trabajar hoy. #PeruAlMundial #Peru #PERUxESPN #PeruRumboARusia"
"0","120171116104436","2017-11-16 03:04","#PERURUMBOARUSIA","@Alexaperezgi","Y el feriado para los peruanos en el extranjero, ¿para cuándo? #PeruRumboARusia"
"0","120171116104461","2017-11-16 02:07","#PERURUMBOARUSIA","@Mike_iMach","Esto es mágico. Nunca vi a tantas personas alegres desde que Keiko perdió dos elecciones #PeruRumboARusia pic.twitter.com/CZNubx5Vbe"
"0","120171116104476","2017-11-16 01:52","#PERURUMBOARUSIA","@MarianaaVenegas","Como todo peruano impuntual... Llegando al último. #PerúRumboARusia"
"0","120171116104484","2017-11-16 01:44","#PERURUMBOARUSIA","@A_IgnacioRamos","Bueno, #ADormir Quisiera estar en #ModoKeiko pero yo sí tengo que trabajar mañana! #ArribaPeru #ArribaPeruCarajo #PeruRumboARusia #SiSePudo"
"0","120171116104490","2017-11-16 01:42","#PERURUMBOARUSIA","@A_media_voz_","A ver: Perú va al MUNDIAL Declaran FERIADO mañana xD Chile aún nos la puede chupar v: #ContigoPerú #PeruAlMundial #PeruRumboARusia +na"
"0","120171116130012","2017-11-16 17:18","#SeleccionPeruana","@elkrema","Por suerte no lo hizo antes de que juegue la #SeleccionPeruana porque si no la salaba, ya que @LuchoCastanedaL todo lo que toca se derrumba o cae, igual hubiera pasado con el sueño de llegar al #MundialRusia2018"
"0","120171116130019","2017-11-16 16:22","#SeleccionPeruana","@BedJaime","@MathiasBrivio no podia creer el cantito ....el q no salta es chileno...que bajesa. Hay peruanos que hacen pasar verguenza..muestra tu educacion y lo que eres por dentro. Que verguenza que la #SeleccionPeruana te haya tenido ahi."
"0","120171116130020","2017-11-16 16:17","#SeleccionPeruana","@jpereyra1952","LA #SeleccionPeruana UNIÓ al país, #PPK no nos DIVIDAS indultando a #Fujimori pic.twitter.com/3yzN7caaXa"
"0","120171116130046","2017-11-16 14:19","#SeleccionPeruana","@JCGCLibra","pidamos a #SeleccionPeruana q se pronuncie y hagan valer sus derechos como ciudadanos democráticos #PaoloGuerrero #Cueva #flores #carrillo #Farfan #galese etc @PaoloGuerreroOf @JeffersonF_10 hagámosle saber al #fujimorismo q el #Peru no es su chacra #ElCongresoNoSeDetiene #ahora pic.twitter.com/juxQ2P4lrc"
"0","120171116130048","2017-11-16 14:10","#SeleccionPeruana","@virgilio_acuna","La #SeleccionPeruana llega a su mejor momento,la política la democracia y las instituciones peruanas al peor. @bbcmundo @todonoticias @NoticiasCaracol @RPPNoticias @MilagrosLeivaG @malditaternura @Lima_ECpe @Mercutio_M @clarincom @ppkamigo @KeikoFujimori @congresoperu @canalN_"
"0","120171116130100","2017-11-16 09:47","#SeleccionPeruana","@RenatoRossell","Ahora pues!! A cobrarrrrr señores #seleccionperuana … https://www. instagram.com/p/Bbj10yOnG3gQ cxpDx3qsFG3mYtHhoie4yWjpZg0/ …"
"0","120171116130105","2017-11-16 08:57","#SeleccionPeruana","@EdircomPeru","#ImagenQueComunica Política y Fútbol ... ¿En que beneficia o no el triunfo de la #SeleccionPeruana al Estado y la Política? #PeruAlMundial #ContigoPeru #PeruRumboARusia #VamosPeru #ElPartidoEn3Palabras pic.twitter.com/wDmgT0KbD5"
"0","120171116130118","2017-11-16 07:20","#SeleccionPeruana","@alexvega93","Ojalá que este logro sea un punto de partida más no la llegada. Vamos por más!!! #SeleccionPeruana"
"0","120171116130150","2017-11-16 01:43","#SeleccionPeruana","@Salud_en_casa1","Lamentable post de @SalvadorHeresi , cada empleador es libre de brindar descanso a sus trabajadores por la victoria de nuestra #SeleccionPeruana . Y qué tiene que ver aquí los chilenos? Mas criterio señor Padre de la Patria."
"0","120171116130176","2017-11-16 00:18","#SeleccionPeruana","@elkrema","Y ahora el idiota de @rodgonzalezl se subirá al coche de la #SeleccionPeruana dirá que confiaba en ellos, en fin, un oportunista con tal de quedar bien, pero ya sabemos de qué pie cojeas,al igual que los chilenos que rezaban seguro porque no ganemos,les salió el tiro por atrás."
"0","120171116150146","2017-11-16 11:39","#UnSoloAliento","@naty_dpluxe","Q mala onda q no puedan disfrutar con nosotros..fue mérito de esfuerzo y si la suerte nos la debía tb. Con Dios todo se puede! #UnSoloAliento #EstamosDeVuelta 18!!!!!!!"
"0","120171116150148","2017-11-16 11:31","#UnSoloAliento","@LeoMondra","Que rico ver como se contagiaron esos Incrédulos que no daban ni un centavo x la sele, esos que decían pero si siempre pierden ser ahora los hinchas más acerrimos..el fútbol es así es pasión @TuFPF #ClaroQueVamos #UnSoloAliento #PeruAlMundial #ContigoPeru #Russia2018"
"0","120171116150196","2017-11-16 08:54","#UnSoloAliento","@PERUCHANNELTV","#PerúVaARusia #EstamosDeVuelta #UnSoloAliento | El desgarrador llanto de el Tigre"" Gareca tras clasificar a Perú... http:// fb.me/6LaitZaqo"""
"0","120171116150289","2017-11-16 00:43","#UnSoloAliento","@joelnarvaez","En tu cara, @G_Lapadula . #UnSoloAliento #PerúalMundial #Rusia2018 pic.twitter.com/znyi89u1y1"
"0","120171116158001","2017-11-16 18:45","#vamosperucarajo","@Maakun1086","No es ser #TumbaLaFiesta es ser realistas Pero igual ya estamos dentro del mundial #ArribaPerú #VamosPerúCarajo"
